Date,days,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
20190906,91,0.14601,0.168241,0.183573,0.199336,0.176319,0.166445,0.189662,0.130678,0.138102,0.136216,0.150367,0.156585
20190909,91,0.144962,0.176774,0.181892,0.202424,0.178998,0.171052,0.195531,0.125539,0.141251,0.137277,0.148704,0.160476
20190910,91,0.142346,0.168254,0.177959,0.199557,0.173898,0.169369,0.189788,0.124511,0.141977,0.131473,0.142974,0.155143
20190911,91,0.140869,0.163765,0.176375,0.193231,0.169192,0.161585,0.184005,0.122273,0.139812,0.122972,0.13702,0.152074
20190912,91,0.139539,0.160735,0.17677,0.195234,0.169171,0.166984,0.182633,0.121028,0.138436,0.129001,0.140646,0.152224
20190913,91,0.137819,0.157451,0.178976,0.194986,0.169412,0.157628,0.187146,0.130732,0.142386,0.128863,0.139074,0.156671
20190916,91,0.144244,0.16425,0.180574,0.215308,0.174964,0.167555,0.194368,0.131471,0.138818,0.126115,0.146,0.157444
20190917,91,0.145336,0.163223,0.181081,0.214679,0.170573,0.171621,0.192359,0.132741,0.13675,0.125351,0.145525,0.15571
20190918,91,0.14187,0.160121,0.185385,0.208994,0.172296,0.167813,0.193437,0.132455,0.130965,0.123104,0.1439,0.156023
20190919,91,0.141698,0.159364,0.180608,0.203359,0.17302,0.166458,0.190327,0.129206,0.128463,0.122375,0.139237,0.15199
20190920,91,0.151415,0.16777,0.183243,0.212654,0.177555,0.172447,0.206614,0.13525,0.137998,0.122095,0.145016,0.163955
20190923,91,0.148928,0.167632,0.185103,0.20244,0.170648,0.168589,0.198336,0.12687,0.135922,0.125047,0.142293,0.155291
20190924,91,0.157398,0.178491,0.191673,0.21209,0.181653,0.175837,0.207139,0.123998,0.140819,0.137868,0.156078,0.165431
20190925,91,0.152547,0.179542,0.189867,0.205531,0.174014,0.174146,0.199973,0.122922,0.145019,0.133701,0.155046,0.161336
20190926,91,0.152467,0.177814,0.191987,0.206625,0.176967,0.172218,0.195302,0.122479,0.140025,0.136566,0.161494,0.158715
20190927,91,0.158376,0.178001,0.199057,0.207182,0.174047,0.176248,0.209011,0.125229,0.140976,0.130645,0.159817,0.166591
20190930,91,0.155619,0.173362,0.193124,0.202105,0.17685,0.172797,0.202907,0.124011,0.145473,0.13202,0.158095,0.161527
20191001,91,0.164809,0.187882,0.204925,0.213373,0.187552,0.186392,0.213846,0.128727,0.149871,0.137078,0.16819,0.174698
20191002,91,0.180154,0.203362,0.213588,0.228374,0.201254,0.198355,0.224246,0.151584,0.152205,0.145331,0.181488,0.185386
20191003,91,0.169873,0.193616,0.20483,0.223434,0.189606,0.186023,0.210264,0.144686,0.147603,0.132314,0.16681,0.173226
20191004,91,0.158842,0.18346,0.19606,0.207651,0.177033,0.176979,0.200545,0.133958,0.145017,0.13311,0.15861,0.165923
20191007,91,0.164764,0.186394,0.201579,0.216689,0.187501,0.186023,0.206338,0.144325,0.146138,0.139111,0.162245,0.170783
20191008,91,0.180165,0.198987,0.216978,0.231061,0.205189,0.198765,0.224405,0.151179,0.15602,0.145854,0.182008,0.183702
20191009,91,0.168039,0.187277,0.208344,0.22499,0.199043,0.190938,0.210809,0.140772,0.147151,0.138624,0.168414,0.178448
20191010,91,0.160683,0.183378,0.198415,0.217272,0.193193,0.182084,0.201501,0.136571,0.147107,0.134522,0.163175,0.16733
20191011,91,0.152491,0.175642,0.193444,0.21197,0.185195,0.180348,0.193397,0.126865,0.148275,0.133249,0.158234,0.161337
20191014,91,0.146397,0.171803,0.190358,0.203388,0.181815,0.167277,0.189875,0.12847,0.13877,0.12135,0.151594,0.15749
20191015,91,0.139092,0.16452,0.176148,0.194463,0.170403,0.159092,0.176383,0.122614,0.13986,0.118822,0.140804,0.149166
20191016,91,0.137612,0.165659,0.179922,0.198822,0.168661,0.15965,0.180924,0.119891,0.131843,0.121373,0.13832,0.145179
20191017,91,0.135774,0.159372,0.174319,0.19446,0.165478,0.156706,0.178896,0.116354,0.135287,0.116318,0.135751,0.144678
20191018,91,0.143432,0.16681,0.183483,0.194289,0.167977,0.163486,0.192823,0.117047,0.1315,0.117474,0.150699,0.148403
20191021,91,0.13608,0.166064,0.175861,0.184186,0.156165,0.157067,0.182544,0.112409,0.129491,0.115432,0.149342,0.141931
20191022,91,0.139487,0.167107,0.181835,0.191817,0.163005,0.157696,0.192446,0.116222,0.127178,0.115577,0.150236,0.143759
20191023,91,0.135334,0.162597,0.172888,0.182458,0.153385,0.153005,0.186308,0.114603,0.123467,0.111977,0.142301,0.138511
20191024,91,0.135436,0.160112,0.180055,0.188267,0.158971,0.156107,0.181663,0.112669,0.127845,0.116585,0.147077,0.142846
20191025,91,0.131513,0.155185,0.179098,0.187697,0.158635,0.152356,0.170463,0.115191,0.12986,0.120967,0.147202,0.134604
20191028,91,0.132347,0.151807,0.18004,0.190431,0.156638,0.152463,0.172248,0.112913,0.133501,0.122259,0.141604,0.132087
20191029,91,0.132116,0.154054,0.178279,0.19193,0.161675,0.152481,0.182383,0.113947,0.13745,0.120552,0.136822,0.136959
20191030,91,0.129411,0.150618,0.17671,0.19122,0.156826,0.150587,0.17478,0.117092,0.12717,0.117883,0.138596,0.134312
20191031,91,0.130212,0.151407,0.164839,0.188492,0.154474,0.152062,0.171489,0.117225,0.12761,0.121945,0.140066,0.136454
20191101,91,0.125467,0.146113,0.160416,0.188941,0.152263,0.146022,0.167434,0.114997,0.124276,0.120943,0.146275,0.132087
20191104,91,0.129287,0.151119,0.164209,0.194904,0.16127,0.150734,0.175336,0.114308,0.135211,0.124068,0.145307,0.1366
20191105,91,0.131616,0.155546,0.166736,0.20096,0.159115,0.150239,0.177611,0.115549,0.141958,0.129196,0.142532,0.138928
20191106,91,0.132578,0.154959,0.162555,0.198735,0.152438,0.149056,0.17645,0.115172,0.143774,0.127288,0.142433,0.141223
20191107,91,0.1319,0.152121,0.163161,0.199164,0.154579,0.151484,0.174433,0.115755,0.137756,0.131612,0.139006,0.145869
20191108,91,0.130075,0.149065,0.160756,0.201161,0.155037,0.150664,0.175099,0.117216,0.133328,0.128194,0.138667,0.141615
20191111,91,0.133388,0.151719,0.166622,0.200034,0.156917,0.153723,0.179613,0.120278,0.134371,0.131894,0.142478,0.143118
20191112,91,0.13208,0.150322,0.163452,0.199338,0.158272,0.154025,0.177805,0.118892,0.135291,0.131621,0.14311,0.142963
20191113,91,0.135256,0.156393,0.168543,0.201593,0.158702,0.162225,0.174533,0.120705,0.136346,0.129226,0.143549,0.146734
20191114,91,0.133483,0.157431,0.163902,0.199989,0.158039,0.161611,0.175187,0.119103,0.124794,0.1274,0.141499,0.145132
20191115,91,0.127139,0.151234,0.158864,0.194305,0.152478,0.153747,0.164645,0.118377,0.125128,0.126415,0.135337,0.141461
20191118,91,0.129256,0.154637,0.160095,0.192228,0.156892,0.157424,0.164926,0.119469,0.119979,0.126124,0.148456,0.141204
20191119,91,0.132046,0.156883,0.162385,0.196364,0.157612,0.158199,0.169811,0.120444,0.124408,0.131713,0.15446,0.147419
20191120,91,0.132961,0.163953,0.164783,0.198594,0.16002,0.164015,0.172909,0.122586,0.123883,0.133186,0.152982,0.148324
20191121,91,0.136748,0.164026,0.169868,0.199184,0.160908,0.163157,0.177647,0.123627,0.130079,0.132055,0.151194,0.150342
20191122,91,0.133921,0.159645,0.166415,0.19516,0.160064,0.162646,0.176275,0.125809,0.13107,0.131822,0.152597,0.144629
20191125,91,0.128165,0.156729,0.162287,0.192296,0.155217,0.160371,0.166975,0.122893,0.125717,0.130206,0.144285,0.141048
20191126,91,0.127662,0.157985,0.159524,0.186401,0.153361,0.157978,0.169959,0.120081,0.118267,0.132125,0.146062,0.143254
20191127,91,0.126743,0.154937,0.160463,0.187585,0.156954,0.157029,0.164374,0.11841,0.121179,0.126847,0.144653,0.140147
20191129,91,0.131372,0.156095,0.165789,0.194515,0.153932,0.158532,0.171958,0.117628,0.126824,0.126947,0.146975,0.14074
20191202,91,0.142901,0.169072,0.177771,0.197761,0.169365,0.17739,0.186205,0.130638,0.142514,0.129016,0.153099,0.154557
20191203,91,0.152423,0.174108,0.179509,0.209913,0.175011,0.180169,0.194656,0.132329,0.134131,0.134936,0.16072,0.15835
20191204,91,0.146965,0.167706,0.179677,0.204606,0.171253,0.169033,0.187996,0.12348,0.135943,0.131999,0.154247,0.158137
20191205,91,0.144008,0.164036,0.174764,0.199548,0.171578,0.166641,0.184499,0.122612,0.128597,0.12903,0.155159,0.152978
20191206,91,0.137111,0.156774,0.169592,0.192352,0.162973,0.160736,0.177001,0.120618,0.132606,0.131801,0.150929,0.148624
20191209,91,0.144873,0.166197,0.179441,0.196207,0.166918,0.165649,0.185014,0.122856,0.132656,0.133261,0.155825,0.150283
20191210,91,0.145299,0.168657,0.173447,0.196673,0.165034,0.167026,0.182055,0.123598,0.135938,0.129314,0.151201,0.151292
20191211,91,0.14414,0.164016,0.175145,0.197405,0.166956,0.165935,0.182889,0.124137,0.138384,0.128665,0.153261,0.150825
20191212,91,0.135411,0.164338,0.16889,0.196625,0.16182,0.164027,0.173673,0.123824,0.14088,0.130288,0.14642,0.149738
20191213,91,0.129895,0.159754,0.162895,0.18917,0.153701,0.157635,0.164646,0.121715,0.131948,0.127332,0.142746,0.142155
20191216,91,0.126886,0.14875,0.157316,0.188803,0.153466,0.156783,0.161062,0.118655,0.126599,0.118468,0.136689,0.136771
20191217,91,0.12688,0.148972,0.158203,0.187691,0.155951,0.156378,0.162902,0.12008,0.128971,0.121336,0.134552,0.135246
20191218,91,0.129989,0.14714,0.155177,0.190495,0.15577,0.152761,0.166825,0.118348,0.128405,0.123091,0.13588,0.134854
20191219,91,0.125678,0.144575,0.151929,0.186556,0.15034,0.151521,0.159529,0.115759,0.124168,0.120747,0.132661,0.134103
20191220,91,0.128367,0.146195,0.156378,0.270546,0.155974,0.151935,0.161016,0.112968,0.122655,0.122724,0.158849,0.134348
20191223,91,0.126508,0.143195,0.158103,0.270721,0.150944,0.138822,0.16284,0.110938,0.125075,0.119692,0.155824,0.133771
20191224,91,0.126958,0.142818,0.156756,0.275404,0.148307,0.142433,0.162936,0.109304,0.129634,0.11893,0.158749,0.132946
20191226,91,0.123973,0.137559,0.15183,0.26991,0.14521,0.13908,0.159216,0.108591,0.12501,0.114468,0.15925,0.130844
20191227,91,0.131695,0.147544,0.160034,0.287863,0.152012,0.145373,0.168348,0.107599,0.125736,0.112604,0.164977,0.138087
20191230,91,0.136407,0.148738,0.172186,0.188577,0.152641,0.149111,0.173793,0.109653,0.127541,0.115194,0.147678,0.142402
20191231,91,0.131317,0.146951,0.169786,0.192714,0.149487,0.149984,0.170913,0.109503,0.129196,0.117506,0.145203,0.143104
20200102,91,0.122804,0.156543,0.156283,0.193191,0.143846,0.137909,0.160345,0.116453,0.135069,0.121712,0.142597,0.134829
20200103,91,0.136487,0.165017,0.170863,0.194881,0.154804,0.153702,0.173088,0.118501,0.135862,0.119007,0.15105,0.146787
20200106,91,0.131835,0.162497,0.164457,0.193178,0.153032,0.150386,0.172256,0.114773,0.141535,0.120993,0.147736,0.14635
20200107,91,0.132737,0.162893,0.16692,0.192295,0.159624,0.156903,0.174146,0.116003,0.140643,0.119724,0.147053,0.148053
20200108,91,0.128649,0.157253,0.16229,0.193137,0.15642,0.150947,0.165511,0.111458,0.137353,0.118419,0.140955,0.147879
20200109,91,0.121504,0.146693,0.155537,0.183771,0.153295,0.14446,0.156556,0.102823,0.135325,0.110129,0.13698,0.137646
20200110,91,0.122919,0.149433,0.160371,0.184576,0.155184,0.146479,0.163412,0.103139,0.134,0.107549,0.134787,0.138772
20200113,91,0.120333,0.144911,0.15855,0.176449,0.156717,0.147471,0.166347,0.101521,0.130686,0.10905,0.13683,0.135771
20200114,91,0.120914,0.143637,0.162736,0.174962,0.153497,0.145268,0.163918,0.10268,0.129631,0.101223,0.134344,0.134093
20200115,91,0.119662,0.142522,0.158164,0.173755,0.148259,0.143531,0.16653,0.101765,0.1255,0.107647,0.129208,0.13331
20200116,91,0.11631,0.136667,0.15099,0.166797,0.138316,0.14158,0.15991,0.098903,0.110198,0.104917,0.123428,0.129617
20200117,91,0.11647,0.134648,0.14768,0.165615,0.142481,0.138088,0.159933,0.100223,0.117304,0.10757,0.12553,0.130489
20200121,91,0.122035,0.141718,0.155886,0.174827,0.148195,0.149889,0.167301,0.10506,0.119918,0.11119,0.12732,0.13934
20200122,91,0.124731,0.145498,0.160203,0.175551,0.150164,0.154016,0.17272,0.109158,0.120868,0.116249,0.132735,0.141111
20200123,91,0.123829,0.144169,0.158244,0.17914,0.148445,0.15405,0.170186,0.108754,0.119082,0.116117,0.13132,0.139865
20200124,91,0.133131,0.153703,0.168035,0.185048,0.154714,0.158513,0.18286,0.112732,0.123614,0.116684,0.14675,0.155032
20200127,91,0.153418,0.171529,0.181314,0.20213,0.171249,0.18166,0.198886,0.120423,0.133991,0.125709,0.160728,0.169307
20200128,91,0.143609,0.162528,0.176854,0.194088,0.16338,0.168539,0.188929,0.117729,0.128992,0.124139,0.152916,0.157477
20200129,91,0.142763,0.161719,0.174625,0.190753,0.162512,0.16156,0.186498,0.115826,0.12303,0.123043,0.150254,0.154439
20200130,91,0.138912,0.160404,0.169125,0.193859,0.154882,0.160336,0.180952,0.111362,0.11992,0.122519,0.144535,0.153794
20200131,91,0.158053,0.175374,0.186041,0.212215,0.174732,0.174563,0.200223,0.120336,0.133122,0.127891,0.163998,0.167664
20200203,91,0.149545,0.16924,0.178034,0.206654,0.169813,0.169877,0.190334,0.120061,0.135524,0.128188,0.158955,0.162477
20200204,91,0.136125,0.162627,0.164465,0.198863,0.159329,0.154811,0.178295,0.112982,0.127398,0.120925,0.142511,0.148964
20200205,91,0.128129,0.153253,0.161081,0.196817,0.156357,0.146796,0.180517,0.109058,0.11859,0.116923,0.134994,0.146102
20200206,91,0.127213,0.153061,0.162671,0.199005,0.157492,0.148334,0.18013,0.112466,0.11742,0.114866,0.137113,0.147329
20200207,91,0.133287,0.157156,0.169251,0.197917,0.159466,0.155426,0.190598,0.112859,0.117338,0.113942,0.140716,0.15105
20200210,91,0.129497,0.157372,0.164356,0.1958,0.155885,0.1556,0.184507,0.108636,0.108983,0.109485,0.137792,0.149317
20200211,91,0.129131,0.158903,0.166163,0.196957,0.158265,0.156243,0.187644,0.110826,0.114043,0.113647,0.139424,0.147238
20200212,91,0.125146,0.15254,0.15919,0.193813,0.153272,0.151574,0.180104,0.110777,0.115698,0.111449,0.137377,0.144771
20200213,91,0.126541,0.155359,0.159476,0.190769,0.154504,0.151188,0.181222,0.105857,0.11605,0.115042,0.138777,0.150277
20200214,91,0.12527,0.151126,0.160084,0.188101,0.148969,0.151895,0.180445,0.106483,0.123369,0.119629,0.138049,0.14792
20200218,91,0.129239,0.154872,0.165832,0.192603,0.151673,0.152462,0.182564,0.108369,0.125908,0.118527,0.139958,0.144255
20200219,91,0.129126,0.153699,0.161728,0.191699,0.1527,0.153039,0.182718,0.109272,0.135432,0.124051,0.138411,0.144629
20200220,91,0.134099,0.154202,0.168857,0.194999,0.155316,0.159123,0.190686,0.111885,0.12814,0.121539,0.144121,0.15117
20200221,91,0.143946,0.163864,0.180117,0.204319,0.165356,0.171192,0.207276,0.116885,0.132506,0.13268,0.147483,0.159631
20200224,91,0.1815,0.1937,0.206829,0.23279,0.186608,0.193609,0.241099,0.133823,0.146915,0.1373,0.174569,0.186879
20200225,91,0.205451,0.217265,0.213986,0.258228,0.216173,0.220685,0.259813,0.157341,0.170954,0.148785,0.198825,0.206347
20200226,91,0.202252,0.219538,0.224403,0.269631,0.220453,0.223654,0.260643,0.152698,0.167987,0.154167,0.197911,0.213192
20200227,91,0.259138,0.27171,0.269603,0.327527,0.26467,0.273401,0.318118,0.192026,0.225374,0.178346,0.240234,0.262213
20200228,91,0.249869,0.262987,0.25192,0.386101,0.291136,0.299688,0.308236,0.215391,0.257004,0.198143,0.247666,0.274875
20200302,91,0.222196,0.222144,0.229664,0.308949,0.243376,0.24949,0.269256,0.183547,0.218425,0.180295,0.218773,0.2381
20200303,91,0.258058,0.268299,0.268254,0.342423,0.284223,0.27595,0.309849,0.209247,0.244674,0.213085,0.241202,0.266931
20200304,91,0.225357,0.22551,0.218319,0.30196,0.253417,0.245977,0.269276,0.183052,0.21388,0.190412,0.217392,0.234322
20200305,91,0.277929,0.271375,0.276039,0.346212,0.322526,0.296762,0.325832,0.220953,0.25049,0.22885,0.251342,0.285287
20200306,91,0.304137,0.319423,0.30649,0.430924,0.378933,0.338926,0.361833,0.259549,0.291813,0.257726,0.286913,0.329536
20200309,91,0.39492,0.451167,0.381732,0.67705,0.495366,0.436148,0.449085,0.333965,0.452018,0.346878,0.368583,0.407906
20200310,91,0.337639,0.371624,0.320076,0.581289,0.430464,0.374829,0.393627,0.265459,0.35832,0.317231,0.313471,0.349021
20200311,91,0.399518,0.428809,0.370165,0.625663,0.489369,0.443744,0.439343,0.32267,0.468687,0.361361,0.359937,0.403272
20200312,91,0.508085,0.548959,0.455093,0.726943,0.642051,0.557399,0.566496,0.421402,0.558111,0.447839,0.458364,0.516329
20200313,91,0.40521,0.416614,0.352058,0.543387,0.495619,0.462251,0.42076,0.347611,0.388443,0.393401,0.362393,0.434819
20200316,91,0.583292,0.585431,0.555684,0.788837,0.75379,0.594837,0.655909,0.504377,0.659437,0.572037,0.474702,0.599746
20200317,91,0.516742,0.517387,0.489291,0.71814,0.646237,0.527641,0.557848,0.382459,0.549639,0.494227,0.419123,0.500811
20200318,91,0.562437,0.552955,0.483986,0.853693,0.714149,0.600299,0.598684,0.44559,0.618146,0.588766,0.475645,0.580046
20200319,91,0.523597,0.599413,0.524995,0.779766,0.671139,0.597175,0.568623,0.462653,0.599727,0.584732,0.48587,0.565538
20200320,91,0.496101,0.483212,0.48981,0.723507,0.626865,0.542631,0.564227,0.413509,0.540867,0.536029,0.431104,0.544727
20200323,91,0.436758,0.519829,0.432832,0.742944,0.623621,0.544337,0.519564,0.412687,0.497551,0.539344,0.442569,0.5266
20200324,91,0.394753,0.401627,0.360768,0.610623,0.51916,0.453215,0.435447,0.342148,0.407429,0.435348,0.360609,0.418101
20200325,91,0.419497,0.468031,0.425607,0.64836,0.554299,0.474166,0.478391,0.383959,0.461421,0.436311,0.375681,0.432312
20200326,91,0.385294,0.411997,0.361592,0.582443,0.50954,0.451104,0.418728,0.340202,0.378385,0.386742,0.341973,0.41516
20200327,91,0.413229,0.456665,0.413621,0.653014,0.534137,0.522736,0.508574,0.360537,0.397942,0.40915,0.368619,0.457989
20200330,91,0.384481,0.416334,0.375664,0.614034,0.491713,0.49472,0.434421,0.34397,0.363922,0.398291,0.348859,0.435203
20200331,91,0.367636,0.422906,0.361514,0.586664,0.472471,0.454282,0.425045,0.335886,0.357742,0.384634,0.342459,0.41336
20200401,91,0.41904,0.46814,0.383686,0.62987,0.541409,0.496675,0.472876,0.352072,0.403541,0.439636,0.373383,0.449369
20200402,91,0.387304,0.441884,0.358246,0.581932,0.51839,0.472239,0.4342,0.320823,0.390172,0.411167,0.356938,0.431671
20200403,91,0.372393,0.449404,0.35428,0.59917,0.506128,0.457438,0.4182,0.307614,0.401586,0.41438,0.340896,0.429105
20200406,91,0.348301,0.390638,0.319228,0.552962,0.446015,0.412029,0.383016,0.285711,0.339122,0.393027,0.315364,0.378773
20200407,91,0.35448,0.407383,0.342356,0.571248,0.461564,0.42904,0.401973,0.305378,0.378206,0.405389,0.327956,0.399789
20200408,91,0.337868,0.365179,0.327096,0.545676,0.42466,0.396589,0.379653,0.28315,0.334897,0.373906,0.309222,0.376725
20200409,91,0.329666,0.36082,0.313049,0.543966,0.420057,0.404833,0.377742,0.286112,0.342796,0.363621,0.305347,0.376694
20200413,91,0.333467,0.376523,0.313776,0.521243,0.452254,0.414027,0.367673,0.277414,0.376812,0.374427,0.306154,0.377928
20200414,91,0.303438,0.352039,0.302834,0.5054,0.413059,0.38723,0.340637,0.25186,0.358693,0.344093,0.279771,0.349247
20200415,91,0.329712,0.38341,0.331693,0.536394,0.451312,0.399579,0.371204,0.263306,0.373008,0.365318,0.293295,0.367621
20200416,91,0.333438,0.39065,0.338136,0.565151,0.466154,0.405102,0.372277,0.274796,0.396285,0.370778,0.294211,0.378721
20200417,91,0.308653,0.362623,0.324452,0.516848,0.455676,0.376082,0.363415,0.259988,0.378017,0.34056,0.274574,0.351764
20200420,91,0.34532,0.388678,0.347611,0.586528,0.481644,0.400339,0.392561,0.276906,0.416765,0.364167,0.295355,0.365823
20200421,91,0.374683,0.402754,0.381412,0.643779,0.500339,0.427009,0.40845,0.291587,0.436455,0.378918,0.321653,0.403936
20200422,91,0.345745,0.404878,0.358218,0.598949,0.482261,0.407693,0.382094,0.281962,0.418441,0.349681,0.305698,0.382078
20200423,91,0.343855,0.388817,0.347068,0.574928,0.44809,0.403618,0.377932,0.274785,0.388109,0.349037,0.305318,0.369709
20200424,91,0.312954,0.366876,0.322395,0.535364,0.412438,0.377368,0.350549,0.258078,0.38575,0.333935,0.287507,0.34834
20200427,91,0.294335,0.349154,0.312018,0.514095,0.386355,0.355371,0.342862,0.246054,0.353979,0.306991,0.264819,0.326177
20200428,91,0.296147,0.339019,0.322832,0.490582,0.383987,0.33418,0.348786,0.234776,0.342018,0.294119,0.26394,0.319025
20200429,91,0.271492,0.314647,0.307192,0.455838,0.34723,0.317598,0.320637,0.2217,0.33013,0.292052,0.244959,0.29909
20200430,91,0.290183,0.340776,0.30474,0.477968,0.371601,0.331667,0.33256,0.234208,0.345996,0.313198,0.25608,0.314549
20200501,91,0.306155,0.347685,0.319613,0.494665,0.394916,0.344835,0.34013,0.230811,0.369337,0.322555,0.263694,0.318684
20200504,91,0.303322,0.333861,0.314506,0.494503,0.400606,0.350898,0.339678,0.238066,0.380998,0.315815,0.269932,0.322115
20200505,91,0.293013,0.360519,0.311729,0.49344,0.392563,0.340191,0.327359,0.22869,0.367839,0.309032,0.255935,0.319047
20200506,91,0.297291,0.371136,0.311924,0.486334,0.387305,0.343495,0.330814,0.239227,0.372326,0.314231,0.256825,0.310249
20200507,91,0.282701,0.342143,0.296447,0.465064,0.36831,0.330777,0.322823,0.227458,0.35338,0.304281,0.241549,0.29874
20200508,91,0.26053,0.315889,0.285834,0.433057,0.357034,0.318367,0.304478,0.216154,0.343102,0.28482,0.232721,0.286403
20200511,91,0.255766,0.326391,0.287687,0.430554,0.364697,0.324641,0.299248,0.214643,0.346339,0.290361,0.239085,0.28593
20200512,91,0.277553,0.341244,0.295571,0.423143,0.37085,0.329231,0.310289,0.21838,0.360194,0.281791,0.245792,0.293028
20200513,91,0.298621,0.332289,0.305291,0.464646,0.397224,0.3557,0.333506,0.225126,0.384429,0.288697,0.253832,0.312545
20200514,91,0.276968,0.321111,0.294294,0.458907,0.388191,0.347464,0.314756,0.226831,0.38448,0.286946,0.252122,0.310122
20200515,91,0.272966,0.333513,0.287862,0.456427,0.389393,0.345495,0.30965,0.220616,0.378117,0.290226,0.247902,0.310557
20200518,91,0.253127,0.312699,0.27927,0.421405,0.356679,0.32539,0.290818,0.213972,0.355274,0.273618,0.231372,0.287236
20200519,91,0.265343,0.313243,0.277581,0.432339,0.357868,0.341469,0.30281,0.218252,0.356768,0.282358,0.234284,0.287727
20200520,91,0.248129,0.300082,0.263849,0.402961,0.33894,0.321463,0.285367,0.193331,0.329219,0.269748,0.228393,0.270043
20200521,91,0.256567,0.306031,0.275731,0.412583,0.341049,0.321168,0.304955,0.200494,0.33718,0.268013,0.229734,0.276018
20200522,91,0.254407,0.299908,0.269926,0.41257,0.337101,0.312123,0.296349,0.197337,0.318451,0.261093,0.22241,0.270678
20200526,91,0.244745,0.287924,0.263573,0.398825,0.320961,0.295461,0.289538,0.188836,0.314456,0.253184,0.221351,0.257868
20200527,91,0.235958,0.291275,0.260949,0.386214,0.314764,0.294548,0.286189,0.187867,0.292225,0.253482,0.214163,0.261508
20200528,91,0.245399,0.289885,0.272125,0.404578,0.322256,0.309388,0.296906,0.189764,0.292822,0.261086,0.219882,0.273058
20200529,91,0.242847,0.28367,0.256305,0.400741,0.330419,0.301251,0.286251,0.182566,0.303061,0.26257,0.214669,0.265625
20200601,91,0.242475,0.289528,0.259487,0.395768,0.335244,0.29822,0.278656,0.188267,0.305812,0.258718,0.220155,0.25872
20200602,91,0.23071,0.277867,0.246576,0.375545,0.32951,0.286967,0.269051,0.182479,0.298173,0.248087,0.216641,0.245542
20200603,91,0.225769,0.275462,0.249115,0.36698,0.327246,0.287107,0.27179,0.185444,0.295167,0.249553,0.212421,0.237321
20200604,91,0.224313,0.261226,0.244575,0.356852,0.309013,0.281504,0.271994,0.181108,0.284328,0.242862,0.207489,0.234972
20200605,91,0.208419,0.251099,0.233636,0.3319,0.290832,0.277087,0.248768,0.171763,0.270002,0.229204,0.195616,0.216088
20200608,91,0.214383,0.256579,0.228182,0.360875,0.284237,0.268836,0.252094,0.166809,0.26493,0.216356,0.195232,0.2201
20200609,91,0.232093,0.267785,0.245542,0.398167,0.307202,0.294541,0.2704,0.173999,0.281725,0.233224,0.20735,0.238619
20200610,91,0.233909,0.271557,0.249157,0.415043,0.323633,0.304987,0.281285,0.183609,0.304391,0.244867,0.21173,0.25028
20200611,91,0.314755,0.346467,0.2994,0.49464,0.402899,0.369348,0.331053,0.219569,0.391448,0.288783,0.262765,0.319121
20200612,91,0.293386,0.350975,0.299152,0.480857,0.400367,0.372453,0.335787,0.223341,0.390223,0.303827,0.260766,0.322551
20200615,91,0.275392,0.334951,0.282502,0.460538,0.389642,0.350107,0.309196,0.209459,0.370069,0.296321,0.253311,0.301394
20200616,91,0.26609,0.325353,0.278802,0.449774,0.375679,0.343929,0.303904,0.201917,0.367867,0.284046,0.241418,0.287302
20200617,91,0.275907,0.330795,0.28074,0.469974,0.379028,0.356163,0.316693,0.210032,0.37529,0.286933,0.247323,0.295689
20200618,91,0.269864,0.32731,0.275954,0.444656,0.369976,0.343789,0.311215,0.206218,0.364337,0.279491,0.246034,0.300984
20200619,91,0.279514,0.330546,0.280783,0.461527,0.370903,0.347372,0.309745,0.212424,0.363955,0.28752,0.244145,0.307948
20200622,91,0.26436,0.31674,0.273964,0.433108,0.360391,0.335537,0.294765,0.199518,0.34844,0.271983,0.237628,0.292459
20200623,91,0.26085,0.314794,0.2705,0.4422,0.342538,0.326102,0.302777,0.19725,0.34463,0.268817,0.233009,0.282133
20200624,91,0.281269,0.333943,0.280567,0.482399,0.373525,0.358402,0.315726,0.212777,0.364289,0.284575,0.250958,0.300518
20200625,91,0.265203,0.316331,0.284353,0.448712,0.367009,0.341785,0.300609,0.202354,0.348342,0.282378,0.245363,0.293237
20200626,91,0.286865,0.332355,0.303997,0.471233,0.382121,0.357557,0.317838,0.216865,0.370016,0.29805,0.257307,0.304214
20200629,91,0.262198,0.313912,0.278691,0.444409,0.364137,0.329297,0.295369,0.196737,0.341029,0.278768,0.242817,0.2799
20200630,91,0.257621,0.309425,0.276116,0.44625,0.355267,0.322951,0.28667,0.199608,0.33994,0.273186,0.23535,0.272103
20200701,91,0.245065,0.290046,0.267816,0.436856,0.343463,0.318602,0.283778,0.18755,0.309299,0.25774,0.227093,0.26098
20200702,91,0.237661,0.276465,0.259079,0.412155,0.326192,0.299158,0.268657,0.172405,0.314962,0.245134,0.213195,0.251468
20200706,91,0.235868,0.271897,0.265005,0.419133,0.331366,0.301896,0.278415,0.180095,0.319985,0.260172,0.215058,0.25619
20200707,91,0.247402,0.275706,0.277977,0.430483,0.340529,0.306231,0.291329,0.185966,0.331937,0.258715,0.228249,0.26716
20200708,91,0.239899,0.29387,0.269258,0.427038,0.342311,0.305729,0.284181,0.184375,0.322451,0.25673,0.227249,0.260701
