Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
20100316,116.41,33.77,-999,58.42,15.729,30.78,22.9,27.82,-999,30.3,32.14,32.41
20100317,117.1,33.96,-999,59.06,15.92,30.83,22.97,27.94,-999,30.4,32.15,32.57
20100318,117.0375,33.72,-999,58.18,15.83,31.04,23,27.97,-999,30.26,32.37,32.56
20100319,115.97,33.28,-999,57.28,15.69,30.81,22.79,27.77,-999,29.96,32.25,32.4
20100322,116.5925,33.77,-999,57.13,15.77,30.9,22.96,27.91,-999,29.76,32.46,32.74
20100323,117.41,34.21,-999,57.35,15.9,31.25,23.18,28.13,-999,29.88,32.62,32.87
20100324,116.84,34.11,-999,57.02,15.91,31.03,23.07,27.93,-999,29.57,32.27,32.74
20100325,116.65,33.43,-999,56.06,15.98,31.01,23.11,27.89,-999,29.38,32.14,32.93
20100326,116.582,33.68,-999,56.08,16,31.09,23,27.91,-999,29.45,31.9,33.06
20100329,117.32,34.04,-999,57.17,16.02,31.37,23.07,28.04,-999,29.81,32.24,33.11
20100330,117.4,34.09,-999,57.26,15.92,31.42,23.17,28.09,-999,29.73,32.24,33.08
20100331,117,33.92,-999,57.52,15.95,31.24,23.1,27.93,-999,29.66,32.13,32.84
20100401,117.8,34.51,-999,58.54,16.08,31.44,23.06,28.11,-999,30.07,32.31,33.07
20100405,118.76,34.93,-999,59.58,16.24,31.67,23.33,28.11,-999,30.25,32.22,33.47
20100406,119.04,34.99,-999,59.58,16.41,31.68,23.35,28.02,-999,30.5,32.2,33.52
20100407,118.36,34.77,-999,58.99,16.35,31.5,23.26,27.84,-999,30.2,32.06,33.4
20100408,118.7725,34.85,-999,59.2,16.48,31.6025,23.3,27.89,-999,30.02,31.94,33.72
20100409,119.55,34.91,-999,59.83,16.541,31.78,23.48,28.04,-999,30.24,32.08,33.97
20100412,119.74,34.8,-999,59.97,16.61,31.85,23.53,28.13,-999,30.32,31.99,33.97
20100413,119.83,34.67,-999,59.76,16.62,31.9,23.6,28.04,-999,30.16,32.02,34.15
20100414,121.19,34.93,-999,60.33,17.05,32.31,23.94,28.08,-999,30.19,31.91,34.68
20100415,121.29,34.93,-999,60.32,16.98,32.62,24.05,28.03,-999,30.18,31.82,34.83
20100416,119.36,34.33,-999,59.3,16.36,32.09,23.73,27.91,-999,29.83,31.63,34.37
20100419,119.81,34.34,-999,59.38,16.52,32.03,23.78,28.02,-999,29.86,31.89,34.43
20100420,120.88,34.449,-999,60.54,16.74,32.4,23.91,28.099,-999,30.24,31.96,34.85
20100421,120.66,34.36,-999,60.48,16.64,32.62,23.96,28.1,-999,30.27,31.4,35.01
20100422,121.02,34.7,-999,60.63,16.73,32.92,24.02,28.1,-999,30.37,31.04,35.64
20100423,121.8125,35.01,-999,62.09,16.78,33.12,24.08,28.03,-999,30.61,31.35,35.67
20100426,121.35,35.16,-999,61.88,16.5175,33.19,24.05,27.97,-999,30.5,31.02,35.95
20100427,118.48,33.88,-999,59.98,15.959,32.39,23.58,27.48,-999,29.98,30.66,34.91
20100428,119.38,34.29,-999,60.59,16.19,32.62,23.65,27.7,-999,30.29,30.86,34.79
20100429,120.8575,34.6,-999,60.66,16.56,33.36,23.89,27.79,-999,30.32,31.28,35.56
20100430,118.8125,33.99,-999,59.91,16.159,32.57,23.389,27.63,-999,30.44,30.88,34.82
20100503,120.35,33.97,-999,60.59,16.47,33.22,23.71,27.79,-999,30.83,31.03,35.52
20100504,117.52,32.79,-999,58.97,16.02,32.17,23.03,27.51,-999,30.3,30.85,34.4825
20100505,116.82,32.55,-999,58.04,15.9325,31.76,22.93,27.61,-999,30.09,30.95,33.99
20100506,112.942,31.48,-999,56.0549,15.26,30.71,22.24,26.92,-999,29.26,30.12,32.78
20100507,111.26,31.13,-999,54.99,15.09,30.03,21.75,26.74,-999,29.1,29.72,32.18
20100510,116.16,32.61,-999,57.34,15.931,31.75,22.75,27.52,-999,30,30.52,33.86
20100511,115.83,32.2,-999,56.96,15.87,31.66,22.6,27.51,-999,30.06,30.46,33.85
20100512,117.45,32.87,-999,57.75,16.05,32.36,23.19,27.7,-999,30.31,30.71,34.34
20100513,115.99,32.38,-999,57.38,15.76,31.86,22.85,27.53,-999,30.18,30.38,33.57
20100514,113.89,31.59,-999,56.24,15.35,31.19,22.41,27.27,-999,29.93,29.97,33.01
20100517,113.95,31.59,-999,55.66,15.36,31.11,22.52,27.56,-999,29.96,29.97,33.26
20100518,112.4,31.05,-999,55.23,14.92,30.72,22.18,27.4,-999,29.67,29.73,32.64
20100519,111.76,31.05,-999,54.6,14.94,30.33,22.01,27.33,-999,29.37,29.66,32.44
20100520,107.54,29.64,-999,52.16,14.245,29.01,21.31,26.52,-999,28.49,28.73,31.18
20100521,109.115,30.37,-999,53.07,14.75,29.42,21.47,26.62,-999,28.62,28.8,31.73
20100524,107.71,29.85,-999,51.86,14.33,28.98,21.37,26.43,-999,28.35,28.73,31.51
20100525,107.818,30.35,-999,51.98,14.46,28.96,21.31,26.12,-999,28.2,28.61,31.83
20100526,107.17,30.11,-999,51.87,14.36,29.02,21.1,25.95,-999,28.19,28.43,31.73
20100527,110.76,31.3,-999,54.07,15.01,30,21.82,26.48,-999,28.73,29.01,32.87
20100528,109.369,30.75,-999,53.05,14.68,29.6,21.64,26.35,-999,28.76,28.87,32.37
20100601,107.53,29.76,-999,50.53,14.37,28.94,21.43,26.29,-999,28.09,28.55,31.88
20100602,110.33,30.68,-999,52.72,14.82,29.69,21.91,26.74,-999,28.68,29.17,32.68
20100603,110.71,30.31,-999,53.43,14.739,29.8275,22.13,26.78,-999,28.98,29.34,32.79
20100604,106.82,29.11,-999,51.55,14.15,28.43,21.42,26.07,-999,28.1175,28.48,31.52
20100607,105.49,28.59,-999,51.1,13.87,27.7,21.11,25.87,-999,28.29,28.44,30.92
20100608,106.62,29.24,-999,51.95,14.16,27.99,21.15,26.29,-999,28.66,28.51,31.18
20100609,106.05,29.28,-999,51.41,14.01,27.99,21.04,26.24,-999,28.5,28.38,31.22
20100610,109.15,30.33,-999,53.99,14.47,29.07,21.55,26.69,-999,29.2,28.92,32.28
20100611,109.68,30.67,-999,54.32,14.51,29.17,21.74,26.47,-999,29.22,29.16,32.25
20100614,109.509,30.37,-999,54.04,14.45,29.14,21.7,26.62,-999,29.39,29.21,32.34
20100615,112,31.12,-999,55.62,14.7925,30.02,22.27,26.89,-999,29.96,29.71,33.11
20100616,111.96,31.08,-999,55.58,14.8,29.94,22.33,26.71,-999,30.15,29.82,32.88
20100617,112.14,30.91,-999,55.52,14.78,30.03,22.41,26.95,-999,30.37,29.86,32.68
20100618,111.729,30.95,-999,55.61,14.83,30,22.33,26.66,-999,30.08,29.55,32.47
20100621,111.41,31.14,-999,55.49,14.81,30.05,22.17,26.59,-999,29.87,29.5,32.21
20100622,109.57,30.37,-999,53.87,14.575,29.3225,21.98,26.3,-999,29.13,29.21,31.49
20100623,109.23,30.43,-999,53.46,14.51,29.21,21.94,26.47,-999,28.87,29.09,31.47
20100624,107.42,29.66,-999,52.34,14.25,28.7,21.5,26.15,-999,28.71,28.88,30.72
20100625,107.8675,30.1,-999,52.49,14.635,28.92,21.475,25.88,-999,28.84,29.01,30.81
20100628,107.53,29.76,-999,51.78,14.5,28.72,21.52,26.1,-999,29.03,28.96,30.58
20100629,104.21,28.66,-999,50.07,13.98,27.61,20.72,25.68,-999,28.44,28.43,29.49
20100630,103.22,28.37,-999,49.68,13.81,27.43,20.4,25.5,-999,28.26,28.2,29.13
20100701,102.76,28.21,-999,49.5,13.68,27.35,20.32,25.55,-999,28.13,27.96,29.37
20100702,102.2,28.05,-999,49.38,13.52,27.01,20.29,25.45,-999,28.16,28.03,29.04
20100706,102.87,28.08,-999,49.86,13.6,27.06,20.49,25.6,-999,28.49,28.17,29.04
20100707,106.1075,29.2,-999,51.62,14.2,28,21.15,26.09,-999,29.37,28.72,29.86
20100708,107.16,29.68,-999,52.35,14.31,28.36,21.28,26.48,-999,29.6,28.96,30.12
20100709,107.96,30.39,-999,52.62,14.51,28.64,21.39,26.48,-999,29.8,29.03,30.41
20100712,108.03,29.99,-999,52.48,14.53,28.49,21.49,26.57,-999,29.9,28.98,30.45
20100713,109.66,30.8,-999,53.11,14.89,28.99,21.8,26.81,-999,30,29.2,31.21
20100714,109.651,30.7,-999,53.05,14.78,29.05,21.93,26.82,-999,30.01,29.2,31.01
20100715,109.68,30.67,-999,52.99,14.75,29.04,22,26.9,-999,30.21,29.29,31.11
20100716,106.66,29.83,-999,51.73,14.129,28.07,21.3725,26.52,-999,29.69,28.68,30.02
20100719,107.29,29.86,-999,52.06,14.12,28.23,21.58,26.57,-999,30.15,28.81,30.31
20100720,108.48,30.76,-999,53.25,14.27,28.67,21.72,26.89,-999,30.42,28.73,30.74
20100721,107.07,30.66,-999,52.38,14.039,28.6,21.46,26.6,-999,29.95,28.26,30.19
20100722,109.461,31.32,-999,53.54,14.45,29.48,22.04,26.9,-999,30.43,28.44,31.1
20100723,110.41,32.01,-999,53.78,14.56,30.07,22.19,27.15,-999,30.48,28.43,31.55
20100726,111.56,32.2,-999,54.25,14.76,30.56,22.32,27.29,-999,30.7,28.84,32.02
20100727,111.55,31.94,-999,53.99,14.8,30.35,22.39,27.39,-999,31.15,28.87,31.61
20100728,110.83,31.84,-999,53.87,14.67,30.27,22.21,27.24,-999,31,28.48,31.39
20100729,110.29,31.81,-999,53.95,14.72,30.17,22.01,26.91,-999,30.52,28.46,31.23
20100730,110.27,32.01,-999,53.84,14.71,30.29,21.92,26.98,-999,30.37,28.57,31.44
20100802,112.76,32.87,-999,55.72,15.08,30.89,22.38,27.29,-999,31,29.11,32.11
20100803,112.22,32.27,-999,55.7,14.91,30.73,22.26,27.05,-999,30.85,29.35,31.62
20100804,112.97,32.57,-999,56.13,14.97,31,22.44,27.15,-999,30.98,29.64,32.15
20100805,112.85,32.64,-999,56.31,14.91,31.02,22.34,27.03,-999,30.93,29.65,32.25
20100806,112.392,32.49,-999,55.64,14.78,30.85,22.28,27.09,-999,30.99,29.71,32.03
20100809,112.992,32.69,-999,55.87,14.86,31.01,22.43,27.23,-999,31.1,29.79,32.34
20100810,112.375,32.34,-999,55.41,14.73,30.8,22.2,27.29,-999,31.28,29.86,32.06
20100811,109.3,31.25,-999,53.76,14.21,29.65,21.67,26.84,-999,30.65,29.09,31.22
20100812,108.63,31.45,-999,53.44,14.11,29.44,21.37,26.81,-999,30.59,29.21,31.1
20100813,108.31,31.3,-999,53.35,14.07,29.4,21.27,26.8,-999,30.7,29.1,30.75
20100816,108.26,31.44,-999,53.34,14.03,29.34,21.31,26.77,-999,30.7,28.95,30.74
20100817,109.59,32.18,-999,54.23,14.14,29.85,21.54,27.03,-999,31,29.35,31.24
20100818,109.79,32.3,-999,53.71,14.2,29.96,21.66,27.05,-999,30.83,29.31,31.53
20100819,107.88,31.56,-999,52.84,13.87,29.32,21.4,26.73,-999,30.39,28.77,30.92
20100820,107.53,31.49,-999,52.19,13.83,29.17,21.35,26.73,-999,30.47,28.67,30.9
20100823,107.1236,31.14,-999,52.21,13.74,28.85,21.16,26.79,-999,30.67,28.8,30.62
20100824,105.53,30.42,-999,51.4,13.51,28.26,20.87,26.66,-999,30.7225,28.18,30.1
20100825,105.94,30.51,-999,51.24,13.55,28.21,21,26.72,-999,30.7,28.46,30.41
20100826,105.23,30.47,-999,50.78,13.44,28.17,20.79,26.52,-999,30.56,28.28,30.2
20100827,106.86,31.38,-999,52.1,13.73,28.74,21.04,26.69,-999,31.14,28.57,30.69
20100830,105.311,30.91,-999,51.34,13.44,28.3,20.76,26.46,-999,30.67,28.21,30.15
20100831,105.31,31.04,-999,51.2,13.5545,28.19,20.69,26.48,-999,30.81,28.1,30.19
20100901,108.46,31.97,-999,53.11,14.0815,29.31,21.22,26.95,-999,31.48,28.75,31.23
20100902,109.47,32.35,-999,53.55,14.22,29.68,21.41,27.12,-999,31.48,28.9,31.81
20100903,110.89,32.73,-999,54.2,14.519,30.13,21.73,27.29,-999,31.62,29.17,32.28
20100907,109.64,32.41,-999,53.39,14.185,29.85,21.55,27.18,-999,31.46,29,31.76
20100908,110.41,32.66,-999,53.85,14.33,30.16,21.67,27.3,-999,31.31,29.16,31.99
20100909,110.92,32.55,-999,53.96,14.51,30.13,21.73,27.39,-999,31.62,29.47,32.02
20100910,111.482,32.82,-999,54.52,14.53,30.4,21.74,27.52,-999,31.44,29.77,32.29
20100913,112.72,33.35,-999,54.96,14.84,30.7,22.13,27.55,-999,31.55,29.84,32.68
20100914,112.65,33.29,-999,54.77,14.71,30.61,22.22,27.6,-999,31.51,29.94,32.71
20100915,113.08,33.23,-999,54.66,14.76,30.61,22.36,27.79,-999,31.33,30.22,32.77
20100916,113.05,33.39,-999,54.41,14.715,30.57,22.49,27.82,-999,31.22,30.1,32.77
20100917,112.49,32.7325,-999,53.89,14.6105,30.6975,22.53,27.55,-999,30.85,29.94,32.75
20100920,114.21,32.94,-999,54.8,14.885,31.16,22.86,27.85,-999,31.26,30.34,33.38
20100921,113.98,32.79,-999,54.84,14.75,31.22,22.82,27.8,-999,31.1,30.3625,33.24
20100922,113.42,32.87,-999,54.44,14.5095,31.06,22.71,27.85,-999,31.32,30.41,33.02
20100923,112.498,32.56,-999,54.1,14.23,30.6,22.68,27.67,-999,30.96,30.25,32.85
20100924,114.82,33.36,-999,55.27,14.605,31.44,23.12,28.04,-999,31.46,30.66,33.7
20100927,114.27,33.17,-999,55.06,14.445,31.24,23.13,27.88,-999,31.52,30.43,33.48
20100928,114.67,33.17,-999,55.45,14.48,31.41,23.16,28.06,-999,31.54,30.68,33.74
20100929,114.47,32.91,-999,56.04,14.37,31.4,23.11,27.98,-999,31.48,30.57,33.5
20100930,114.13,32.78,-999,56.06,14.3445,31.28,23.02,27.88,-999,31.38,30.49,33.41
20101001,114.61,33.21,-999,56.81,14.5,31.31,23.03,27.93,-999,31.55,30.49,33.45
20101004,113.75,32.68,-999,56.1,14.4,30.98,22.84,27.8475,-999,31.49,30.19,33.38
20101005,116.04,33.6,-999,57.42,14.73,31.81,23.29,28.11,-999,31.84,30.75,34.08
20101006,116.03,33.92,-999,57.93,14.72,32,23.18,28.23,-999,31.69,30.63,33.85
20101007,115.89,33.58,-999,57.64,14.66,31.93,23.18,28.13,-999,31.75,30.69,34.01
20101008,116.5375,34.24,-999,58.36,14.7,32.195,23.31,28.19,-999,31.85,30.77,34.36
20101011,116.65,34.18,-999,58.52,14.68,32.11,23.35,28.22,-999,31.86,30.79,34.37
20101012,117.01,34.27,-999,58.43,14.845,32.09,23.49,28.29,-999,31.73,30.86,34.45
20101013,117.92,34.82,-999,59.14,14.859,32.62,23.68,28.53,-999,31.85,31.08,34.5
20101014,117.46,34.49,-999,59.05,14.595,32.43,23.69,28.54,-999,31.8,31.02,34.46
20101015,117.7,34.59,-999,59.21,14.345,32.23,24.09,28.61,-999,31.895,31.15,34.71
20101018,118.28,34.74,-999,59.37,14.67,32.21,24.25,28.71,-999,31.9,31.44,34.76
20101019,116.73,33.85,-999,58.19,14.4655,31.78,23.82,28.36,-999,31.96,30.85,34.13
20101020,117.87,34.55,-999,58.94,14.61,32.23,24.02,28.61,-999,32.22,31.14,34.57
20101021,118.13,34.54,-999,58.91,14.6055,32.49,24.04,28.71,-999,32.08,31.22,34.77
20101022,118.347,34.29,-999,59.3,14.6015,32.48,24.11,28.81,-999,31.87,31.23,34.96
20101025,118.7,35.03,-999,59.46,14.55,32.59,24.18,28.88,-999,31.8,31.4,35.18
20101026,118.72,34.82,-999,59.58,14.57,32.44,24.24,28.72,-999,31.72,31.31,35.33
20101027,118.38,34.5,-999,59.33,14.58,32.2,24.31,28.57,-999,31.59,31.12,35.11
20101028,118.4,34.52,-999,59.2,14.575,32.13,24.31,28.67,-999,31.67,31.3,35.27
20101029,118.49,34.8,-999,59.24,14.559,32.18,24.35,28.77,-999,31.72,31.17,35.26
20101101,118.53,34.78,-999,59.31,14.56,32.18,24.37,28.65,-999,31.41,31.17,35.19
20101102,119.475,35.14,-999,59.9625,14.595,32.49,24.61,28.82,-999,31.78,31.47,35.59
20101103,119.95,35.04,-999,60.09,14.74,32.54,24.75,28.91,-999,31.72,31.49,35.77
20101104,122.26,36.19,-999,62,15.231,33.23,25.12,29.26,-999,32.06,31.641,36.33
20101105,122.725,36.32,-999,62.31,15.58,33.43,25.1,29.11,-999,32.05,31.45,36.51
20101108,122.49,36.41,-999,62.5,15.4595,33.29,25.12,29.06,-999,31.87,31.37,36.45
20101109,121.61,35.77,-999,62.38,15.17,32.99,25.05,28.91,-999,31.76,31.24,36.12
20101110,122.1,35.95,-999,63.1825,15.34,32.98,25.07,28.82,-999,31.62,31.23,36.44
20101111,121.635,36.32,-999,63.88,15.19,32.795,24.685,28.85,-999,31.6,31.32,36.39
20101112,120.198,35.51,-999,62.94,14.94,32.41,24.34,28.71,-999,31.34,30.93,36.01
20101115,120.03,35.23,-999,62.62,15.005,32.51,24.27,28.72,-999,31.445,30.94,35.94
20101116,118.16,34.47,-999,61.45,14.755,31.985,23.83,28.4,-999,31.08,30.49,35.45
20101117,118.218,34.46,-999,61.7,14.6555,32.01,23.84,28.41,-999,31.065,30.54,35.76
20101118,119.9575,35.11,-999,63.06,14.86,32.66,24.24,28.79,-999,31.25,30.97,36.07
20101119,120.29,35.39,-999,63.59,14.8545,32.76,24.31,28.81,-999,31.13,30.9975,36.24
20101122,120.19,35.48,-999,63.392,14.64,32.69,24.45,28.81,-999,31.22,31.01,36.41
20101123,118.4475,34.8,-999,62.152,14.41,32.24,24.09,28.47,-999,30.88,30.56,35.87
20101124,120.2,35.47,-999,63.2725,14.63,32.97,24.49,28.69,-999,31.065,30.845,36.61
20101126,118.8,34.87,-999,62.51,14.42,32.72,24.25,28.5,-999,30.86,30.58,36.31
20101129,119.162,35.17,-999,62.93,14.54,32.69,24.19,28.45,-999,30.8,30.55,36.23
20101130,118.4925,35.19,-999,62.71,14.46,32.61,23.95,28.32,-999,30.76,30.27,36.15
20101201,121.01,36.15,-999,64.57,14.7525,33.45,24.46,28.78,-999,31.12,30.85,36.92
20101202,122.56,36.7,-999,65.53,15.13,33.97,24.75,28.8,-999,31.21,31.09,37.4
20101203,122.89,37.01,-999,65.82,15.1805,34.04,24.805,28.81,-999,31.275,31.09,37.42
20101206,122.76,37.07,-999,66.04,15.155,34.0175,24.81,28.74,-999,31.19,30.89,37.46
20101207,122.83,37.12,-999,65.79,15.18,34.11,24.84,28.9,-999,30.98,30.91,37.48
20101208,123.28,36.73,-999,65.48,15.425,33.99,25.05,29.01,-999,30.87,30.94,37.38
20101209,123.76,36.93,-999,65.63,15.615,34.09,25.07,29.09,-999,31,30.99,37.43
20101210,124.48,37.25,-999,65.9,15.7545,34.395,25.185,29.14,-999,31.12,31.29,37.56
20101213,124.56,37.45,-999,66.46,15.7445,34.42,25.14,29.14,-999,31.265,31.34,37.38
20101214,124.67,37.42,-999,66.15,15.605,34.58,25.18,29.28,-999,31.35,31.655,37.37
20101215,124.098,37.22,-999,65.79,15.48,34.44,25.08,29.31,-999,31.08,31.56,37.25
20101216,124.82,37.57,-999,66.16,15.5,34.82,25.12,29.5675,-999,31.3575,31.78,37.52
20101217,124.3,37.56,-999,65.89,15.53,34.54,25.08,29.36,-999,31.15,31.67,37.36
20101220,124.6,37.68,-999,66.32,15.54,34.53,25.1,29.33,-999,31.19,31.66,37.58
20101221,125.39,38.06,-999,66.99,15.81,34.81,25.25,29.26,-999,31.2,31.58,37.74
20101222,125.78,38.04,-999,67.22,15.985,34.89,25.22,29.3875,-999,31.34,31.6675,37.79
20101223,125.6,38.14,-999,67.41,15.87,34.82,25.21,29.4,-999,31.36,31.65,37.63
20101227,125.65,38.2,-999,67.17,16.01,34.88,25.26,29.26,-999,31.38,31.59,37.52
20101228,125.83,38.28,-999,67.42,16.012,34.86,25.23,29.34,-999,31.49,31.61,37.44
20101229,125.92,38.44,-999,68.09,15.98,34.89,25.28,29.35,-999,31.38,31.62,37.56
20101230,125.72,38.44,-999,68.15,15.93,34.83,25.22,29.3,-999,31.33,31.51,37.49
20101231,125.75,38.41,-999,68.25,15.95,34.87,25.19,29.31,-999,31.34,31.5,37.41
20110103,127.05,38.72,-999,68.76,16.3,35.12,25.47,29.35,-999,31.4925,31.7875,37.85
20110104,126.98,38.46,-999,68.17,16.275,35.07,25.57,29.27,-999,31.635,31.89,37.64
20110105,127.64,38.55,-999,68.44,16.47,35.25,25.72,29.28,-999,31.44,31.96,37.95
20110106,127.39,38.35,-999,67.79,16.362,35.19,25.87,29.18,-999,31.47,32.09,37.72
20110107,127.14,38.315,-999,68.28,16.215,35.26,25.75,29.0325,-999,31.5825,32.07,37.7
20110110,126.98,38.36,-999,68.01,16.1745,35.31,25.7725,29.0525,-999,31.41,31.98,37.67
20110111,127.43,38.67,-999,69.14,16.24,35.44,25.73,29.03,-999,31.455,32.14,37.66
20110112,128.58,39.05,-999,70.09,16.513,35.73,25.96,29.27,-999,31.62,32.31,37.75
20110113,128.37,38.7125,-999,69.895,16.4555,35.765,25.94,29.33,-999,31.5925,32.14,37.69
20110114,129.3,38.8,-999,70.65,16.72,35.91,26.17,29.33,-999,31.74,32.18,37.92
20110118,129.52,39.0125,-999,71.09,16.62,36.17,26.1975,29.3475,-999,31.815,32.3,38.03
20110119,128.25,38.11,-999,70.23,16.25,35.79,26.01,29.29,-999,31.74,32.08,37.65
20110120,128.08,37.57,-999,69.73,16.33,35.61,25.87,29.44,-999,31.98,32.16,37.73
20110121,128.37,37.4775,-999,70.1,16.4615,35.9,25.72,29.49,-999,31.95,32.1875,37.82
20110124,129.10001,37.88,-999,70.36,16.4435,36.24,26.08,29.54,-999,32.13,32.15,37.97
20110125,129.17,37.9275,-999,70.1575,16.41,36.195,26.2,29.635,-999,32.0825,32.15,37.99
20110126,129.67,38.73,-999,71.84,16.395,36.41,26.35,29.56,-999,31.96,32.11,38.05
20110127,129.99001,38.41,-999,71.42,16.5385,36.545,26.44,29.26,-999,32.08,32.19,38.35
20110128,127.72,37.81,-999,71.11,16.25,35.83,25.83,28.98,-999,31.65,31.61,37.1
20110131,128.67999,38.44,-999,73.15,16.4,36.24,25.99,28.88,-999,31.72,31.68,37.18
20110201,130.74001,39.47,-999,74.34,16.74,36.75,26.43,29.09,-999,32.04,32.25,37.62
20110202,130.485,39.405,-999,74.28,16.61,36.635,26.4775,28.98,-999,31.865,32.14,37.51
20110203,130.78,39.57,-999,74.32,16.615,36.65,26.52,29.13,-999,31.995,32.1825,37.95
20110204,131.14999,39.575,-999,74.13,16.6075,36.78,26.69,29.3,-999,31.8,32.33,38.21
20110207,131.97,39.7875,-999,74.56,16.85,37.125,26.8225,29.34,-999,32.005,32.28,38.412
20110208,132.57001,39.915,-999,74.3075,16.97,37.375,26.9325,29.48,-999,32.0025,32.3725,38.87
20110209,132.269,39.56,-999,73.37,16.851,37.37,26.88,29.53,-999,32,32.3,39.13
20110210,132.321,39.63,-999,74.12,16.85,37.57,26.76,29.42,-999,32.06,32.31,39.18
20110211,133.11,39.85,-999,74.11,17.081,37.85,26.9025,29.58,-999,32,32.38,39.58
20110214,133.42999,40.28,-999,75.74,17.09,37.81,26.94,29.45,-999,31.77,32.49,39.42
20110215,133.00999,39.82,-999,74.95,17.0675,37.67,26.84,29.44,-999,31.87,32.42,39.47
20110216,133.85001,40.335,-999,75.95,17.16,37.85,26.9875,29.52,-999,31.8,32.59,39.79
20110217,134.25,40.7,-999,76.7,17.14,37.94,27.04,29.72,-999,31.86,32.73,39.8
20110218,134.53,40.25,-999,77.02,17.1785,38.045,27,29.8,-999,31.91,32.81,40.01
20110222,131.83,38.96,-999,76.27,16.6525,36.9375,26.34,29.59,-999,31.77,32.31,39.05
20110223,131.02,38.67,-999,77.82,16.58,36.29,26.03,29.52,-999,31.7,32,38.48
20110224,130.92999,38.47,-999,76.72,16.54,36.5,26.12,29.4,-999,31.5775,32.11,38.71
20110225,132.33,39.04,-999,77.94,16.771,36.83,26.45,29.55,-999,31.755,32.31,39.1125
20110228,133.14999,39.46,-999,78.54,16.85,37.01,26.56,29.72,-999,32.11,32.669,39.41
20110301,130.92999,38.49,-999,77.07,16.49,36.225,26.05,29.49,-999,31.785,32.4125,38.66
20110302,131.21001,38.63,-999,77.51,16.39,36.395,26.21,29.41,-999,31.84,32.51,38.81
20110303,133.47,39.41,-999,78.84,16.725,37.275,26.63,29.71,-999,32.2,33.18,39.5
20110304,132.47,39.05,-999,78.34,16.52,36.841,26.415,29.58,-999,32.005,33.135,39.21
20110307,131.42999,38.38,-999,77.79,16.41,36.5,26.08,29.5,-999,32.13,32.88,38.82
20110308,132.58,38.82,-999,77.15,16.77,37.07,26.2975,29.76,-999,32.49,33.06,39.13
20110309,132.39,38.19,-999,76.619,16.7665,36.99,26.19,29.91,-999,32.82,33.11,39.22
20110310,129.9375,37.355,-999,73.83,16.43,36.245,25.7,29.71,-999,32.4475,32.5925,38.77
20110311,130.84,37.91,-999,75.11,16.54,36.67,25.8,29.73,-999,32.52,32.7,39.01
20110314,130.05,37.77,-999,75.52,16.39,36.36,25.68,29.52,-999,32.09,32.54,38.53
20110315,128.56,37.77,-999,74.95,16.2,36.02,25.3,29.26,-999,31.48,32.16,38.21
20110316,126.175,37.01,-999,73.75,15.8995,35.35,24.6825,28.8425,-999,30.985,31.6,37.56
20110317,127.85,37.67,-999,76,16.09,35.9,24.94,28.98,-999,31.03,31.97,37.73
20110318,127.76,37.73,-999,75.39,16.27,35.97,24.9,29.05,-999,30.88,31.97,37.58
20110321,129.74001,38.385,-999,77.68,16.345,36.76,25.3225,29.41,-999,31.24,32.2375,38.16
20110322,129.28999,38.295,-999,77.51,16.259,36.465,25.28,29.37,-999,31.285,32.22,37.86
20110323,129.66,38.85,-999,77.71,16.215,36.59,25.42,29.42,-999,31.27,32.2,38.19
20110324,130.89999,39.02,-999,77.99,16.295,36.97,25.8175,29.69,-999,31.4,32.58,38.75
20110325,131.3,39.23,-999,78.69,16.34,37.1,25.88,29.69,-999,31.39,32.67,38.82
20110328,130.98,39.05,-999,78.5,16.2855,37.0675,25.82,29.68,-999,31.28,32.66,38.4175
20110329,131.86,39.46,-999,79.46,16.32,37.37,26,29.82,-999,31.585,32.85,38.77
20110330,132.77,39.87,-999,80.01,16.45,37.52,26.11,29.98,-999,31.95,33.09,39.19
20110331,132.59,40.02,-999,79.75,16.39,37.665,26.0625,29.92,-999,31.87,33.11,39.05
20110401,133.14999,40.17,-999,79.99,16.53,37.98,26.01,30.07,-999,32.12,33.28,39.3
20110404,133.25999,40.43,-999,80.04,16.5065,38.03,25.92,30.13,-999,32.1,33.48,39.39
20110405,133.24001,40.91,-999,80.28,16.5,37.89,25.88,30.16,-999,31.97,33.33,39.52
20110406,133.66,40.57,-999,79.44,16.69,37.93,26.07,30.3,-999,32.2,33.4,39.45
20110407,133.32001,40.49,-999,79.44,16.61,37.75,26.08,30.34,-999,32.07,33.34,39.29
20110408,132.86,40.2,-999,79.72,16.46,37.42,25.93,30.25,-999,31.98,33.32,39.06
20110411,132.46001,39.75,-999,78.1475,16.46,37.39,25.89,30.41,-999,31.56,33.51,39.07
20110412,131.47,39.21,-999,75.73,16.4,37.11,25.68,30.51,-999,31.48,33.47,39.02
20110413,131.46001,38.98,-999,76.04,16.2775,37,25.84,30.53,-999,31.56,33.44,39.15
20110414,131.56,39.1,-999,76.56,16.13,37,25.79,30.71,-999,31.75,33.62,39.06
20110415,132.03999,39.36,-999,77.19,16.14,37.13,25.74,30.84,-999,32.1,33.92,39.25
20110418,130.56,38.81,-999,76.04,15.92,36.6,25.51,30.67,-999,31.82,33.54,38.9
